SYMBOL,biocarta__U_00DF_arrestins_in_gpcr_desensitization_Main_Pathway,biocarta_acetylation_and_deacetylation_of_rela_in_nucleus_Main_Pathway,biocarta_actions_of_nitric_oxide_in_the_heart_Main_Pathway,biocarta_activation_of_camp_dependent_protein_kinase_pka_Main_Pathway,biocarta_activation_of_csk_by_camp_dependent_protein_kinase_inhibits_signaling_through_the_t_cell_receptor_Main_Pathway,biocarta_activation_of_pkc_through_g_protein_coupled_receptors_Main_Pathway,biocarta_activation_of_pkc_through_g_protein_coupled_receptors_Pathway_(secretion),biocarta_adp_ribosylation_factor_Main_Pathway,biocarta_agrin_in_postsynaptic_differentiation_Main_Pathway,biocarta_ahr_signal_transduction_Main_Pathway,biocarta_akap95_role_in_mitosis_and_chromosome_dynamics_Main_Pathway,biocarta_akap95_role_in_mitosis_and_chromosome_dynamics_Pathway_(mitotic_chromosome_condensation),biocarta_akap95_role_in_mitosis_and_chromosome_dynamics_Pathway_(mitotic_chromosome_decondensation),biocarta_akt_signaling_Main_Pathway,biocarta_akt_signaling_Pathway_(Pathway_protein_ubiquitination_of_CHUK),biocarta_akt_signaling_Pathway_(apoptosis),biocarta_akt_signaling_Pathway_(cell_survival),biocarta_alk_in_cardiac_myocytes_Main_Pathway,biocarta_alternative_complement_Main_Pathway,biocarta_angiotensin_ii_mediated_activation_of_jnk_pathway_via_pyk2_dependent_signaling_Main_Pathway,biocarta_apoptotic_signaling_in_response_to_dna_damage_Main_Pathway,biocarta_apoptotic_signaling_in_response_to_dna_damage_Pathway_(apoptosis),biocarta_aspirin_blocks_signaling_pathway_involved_in_platelet_activation_Main_Pathway,biocarta_aspirin_blocks_signaling_pathway_involved_in_platelet_activation_Pathway_(vasoconstriction),biocarta_atm_signaling_Main_Pathway,biocarta_atm_signaling_Pathway_(DNA_repair),biocarta_atm_signaling_Pathway_(Pathway_protein_ubiquitination_of_ATM),biocarta_atm_signaling_Pathway_(apoptosis),biocarta_attenuation_of_gpcr_signaling_Main_Pathway,biocarta_b_cell_survival_Main_Pathway,biocarta_b_cell_survival_Pathway_(apoptosis),biocarta_b_cell_survival_Pathway_(cell_proliferation),biocarta_basic_mechanism_of_action_of_ppara_pparb_d_and_pparg_and_effects_on_gene_expression_Main_Pathway,biocarta_basic_mechanisms_of_sumoylation_Main_Pathway,biocarta_basic_mechanisms_of_sumoylation_Pathway_(protein_modification_process),biocarta_bcr_signaling_Main_Pathway,biocarta_bcr_signaling_Pathway_(re_entry_into_mitotic_cell_cycle),biocarta_bioactive_peptide_induced_signaling_Main_Pathway,biocarta_bone_remodeling_Main_Pathway,biocarta_bone_remodeling_Pathway_(Pathway_protein_ubiquitination_of_CHUK),biocarta_bone_remodeling_Pathway_(osteoclast_differentiation),biocarta_brca1_dependent_ub_ligase_activity_Main_Pathway,biocarta_ca_calmodulin_dependent_protein_kinase_activation_Main_Pathway,biocarta_calcium_signaling_by_hbx_of_hepatitis_b_virus_Main_Pathway,biocarta_calcium_signaling_by_hbx_of_hepatitis_b_virus_Pathway_(viral_genome_replication),biocarta_caspase_cascade_in_apoptosis_Main_Pathway,biocarta_caspase_cascade_in_apoptosis_Pathway_(Pathway_degradation_of_CASP1_CASP3_CASP4_CASP10_GZMB),biocarta_cd40l_signaling_Main_Pathway,biocarta_cd40l_signaling_Pathway_(Pathway_protein_ubiquitination_of_TNFAIP3_MAP3K1_MAP4K4),biocarta_cdc25_and_chk1_regulatory_pathway_in_response_to_dna_damage_Main_Pathway,biocarta_cdk_regulation_of_dna_replication_Main_Pathway,biocarta_cell_cycle_g1_s_check_point_Main_Pathway,biocarta_cell_cycle_g2_m_checkpoint_Main_Pathway,biocarta_cell_cycle_g2_m_checkpoint_Pathway_(DNA_repair),biocarta_cell_to_cell_adhesion_signaling_Main_Pathway,biocarta_cell_to_cell_adhesion_signaling_Pathway_(cell_cell_adhesion),biocarta_cell_to_cell_adhesion_signaling_Pathway_(cell_migration),biocarta_ceramide_signaling_Main_Pathway,biocarta_ceramide_signaling_Pathway_(Pathway_protein_ubiquitination_of_CHUK),biocarta_chaperones_modulate_interferon_signaling_Main_Pathway,biocarta_chaperones_modulate_interferon_signaling_Pathway_(Pathway_protein_ubiquitination_of_DNAJA3),biocarta_chaperones_modulate_interferon_signaling_Pathway_(apoptosis),biocarta_chrebp_regulation_by_carbohydrates_and_camp_Main_Pathway,biocarta_chromatin_remodeling_by_hswi_snf_atp_dependent_complexes_Main_Pathway,biocarta_chromatin_remodeling_by_hswi_snf_atp_dependent_complexes_Pathway_(chromatin_remodeling),biocarta_control_of_skeletal_myogenesis_by_hdac_and_calcium_calmodulin_dependent_kinase_camk__Main_Pathway,biocarta_ctcf_first_multivalent_nuclear_factor_Main_Pathway,biocarta_cxcr4_signaling_Main_Pathway,biocarta_cycling_of_ran_in_nucleocytoplasmic_transport_Main_Pathway,biocarta_cyclins_and_cell_cycle_regulation_Main_Pathway,biocarta_cystic_fibrosis_transmembrane_conductance_regulator_cftr_and_beta_2_adrenergic_receptor_b2ar_Main_Pathway,biocarta_d4gdi_signaling_Main_Pathway,biocarta_d4gdi_signaling_Pathway_(apoptosis),biocarta_deregulation_of_cdk5_in_alzheimers_disease_Main_Pathway,biocarta_deregulation_of_cdk5_in_alzheimers_disease_Pathway_(apoptosis),biocarta_double_stranded_rna_induced_gene_expression_Main_Pathway,biocarta_double_stranded_rna_induced_gene_expression_Pathway_(Pathway_protein_ubiquitination_of_CHUK),biocarta_double_stranded_rna_induced_gene_expression_Pathway_(translational_initiation),biocarta_downregulated_of_mta_3_in_er_negative_breast_tumors_Main_Pathway,biocarta_e2f1_destruction_Main_Pathway,biocarta_egf_signaling_Main_Pathway,biocarta_endocytotic_role_of_ndk_phosphins_and_dynamin_Main_Pathway,biocarta_endocytotic_role_of_ndk_phosphins_and_dynamin_Pathway_(endocytosis),biocarta_epo_signaling_Main_Pathway,biocarta_erk1_erk2_mapk_signaling_Main_Pathway,biocarta_erk_and_pi_3_kinase_are_necessary_for_collagen_binding_in_corneal_epithelia_Main_Pathway,biocarta_erk_and_pi_3_kinase_are_necessary_for_collagen_binding_in_corneal_epithelia_Pathway_(actin_filament_stabilization),biocarta_erk_and_pi_3_kinase_are_necessary_for_collagen_binding_in_corneal_epithelia_Pathway_(cell_matrix_adhesion),biocarta_eukaryotic_protein_translation_Main_Pathway,biocarta_extrinsic_prothrombin_activation_Main_Pathway,biocarta_fas_signaling_pathway_cd95__Main_Pathway,biocarta_fc_epsilon_receptor_i_signaling_in_mast_cells_Main_Pathway,biocarta_fc_epsilon_receptor_i_signaling_in_mast_cells_Pathway_(acid_secretion),biocarta_fc_epsilon_receptor_i_signaling_in_mast_cells_Pathway_(degranulation),biocarta_fmlp_induced_chemokine_gene_expression_in_hmc_1_cells_Main_Pathway,biocarta_fmlp_induced_chemokine_gene_expression_in_hmc_1_cells_Pathway_(Pathway_degradation_of_PRKCA),biocarta_g_protein_signaling_through_tubby_proteins_Main_Pathway,biocarta_g_secretase_mediated_erbb4_signaling_Main_Pathway,biocarta_gamma_aminobutyric_acid_receptor_life_cycle_Main_Pathway,biocarta_granzyme_a_mediated_apoptosis_Main_Pathway,biocarta_granzyme_a_mediated_apoptosis_Pathway_(DNA_fragmentation_during_apoptosis),biocarta_granzyme_a_mediated_apoptosis_Pathway_(DNA_repair),biocarta_granzyme_a_mediated_apoptosis_Pathway_(Pathway_degradation_of_GZMB),biocarta_granzyme_a_mediated_apoptosis_Pathway_(Pathway_regulation_of_transcription_via_SET_ANP32A_APEX1),biocarta_growth_hormone_signaling_Main_Pathway,biocarta_hiv_1_nef_negative_effector_of_fas_and_tnf_Main_Pathway,biocarta_hiv_1_nef_negative_effector_of_fas_and_tnf_Pathway_(Pathway_degradation_of_CASP8_BIRC2_APAF1),biocarta_hiv_1_nef_negative_effector_of_fas_and_tnf_Pathway_(Pathway_protein_ubiquitination_of_CHUK),biocarta_hop_pathway_in_cardiac_development_Main_Pathway,biocarta_hop_pathway_in_cardiac_development_Pathway_(cell_differentiation),biocarta_hop_pathway_in_cardiac_development_Pathway_(cell_proliferation),biocarta_how_does_salmonella_hijack_a_cell_Main_Pathway,biocarta_how_does_salmonella_hijack_a_cell_Pathway_(lamellipodium_assembly),biocarta_how_progesterone_initiates_the_oocyte_maturation_Main_Pathway,biocarta_how_progesterone_initiates_the_oocyte_maturation_Pathway_(oocyte_maturation),biocarta_human_cytomegalovirus_and_map_kinase_pathways_Main_Pathway,biocarta_hypoxia_and_p53_in_the_cardiovascular_system_Main_Pathway,biocarta_hypoxia_inducible_factor_in_the_cardivascular_system_Main_Pathway,biocarta_ifn_alpha_signaling_Main_Pathway,biocarta_ifn_gamma_signaling_Main_Pathway,biocarta_igf_1_signaling_Main_Pathway,biocarta_il12_and_stat4_dependent_signaling_pathway_in_th1_development_Main_Pathway,biocarta_il22_soluble_receptor_signaling_Main_Pathway,biocarta_il_2_receptor_beta_chain_in_t_cell_activation_Main_Pathway,biocarta_il_2_receptor_beta_chain_in_t_cell_activation_Pathway_(apoptosis),biocarta_il_2_receptor_beta_chain_in_t_cell_activation_Pathway_(cell_proliferation),biocarta_il_2_signaling_Main_Pathway,biocarta_il_3_signaling_Main_Pathway,biocarta_il_4_signaling_Main_Pathway,biocarta_il_4_signaling_Pathway_(G1_phase_of_mitotic_cell_cycle),biocarta_il_4_signaling_Pathway_(cell_proliferation),biocarta_il_4_signaling_Pathway_(cell_survival),biocarta_il_6_signaling_Main_Pathway,biocarta_il_7_signal_transduction_Main_Pathway,biocarta_il_7_signal_transduction_Pathway_(cell_proliferation),biocarta_il_7_signal_transduction_Pathway_(cell_survival),biocarta_inactivation_of_gsk3_by_akt_causes_accumulation_of_b_catenin_in_alveolar_macrophages_Main_Pathway,biocarta_inactivation_of_gsk3_by_akt_causes_accumulation_of_b_catenin_in_alveolar_macrophages_Pathway_(Pathway_protein_ubiquitination_of_CHUK),biocarta_induction_of_apoptosis_through_dr3_and_dr4_5_death_receptors_Main_Pathway,biocarta_induction_of_apoptosis_through_dr3_and_dr4_5_death_receptors_Pathway_(Pathway_degradation_of_CASP3_CASP10_CASP10),biocarta_induction_of_apoptosis_through_dr3_and_dr4_5_death_receptors_Pathway_(apoptosis),biocarta_influence_of_ras_and_rho_proteins_on_g1_to_s_transition_Main_Pathway,biocarta_influence_of_ras_and_rho_proteins_on_g1_to_s_transition_Pathway_(Pathway_protein_ubiquitination_of_CHUK),biocarta_inhibition_of_cellular_proliferation_by_gleevec_Main_Pathway,biocarta_inhibition_of_matrix_metalloproteinases_Main_Pathway,biocarta_inhibition_of_matrix_metalloproteinases_Pathway_(Pathway_degradation_of_RECK_TIMP4_MMP14_TIMP2_TIMP1_TIMP3),biocarta_insulin_signaling_Main_Pathway,biocarta_integrin_signaling_Main_Pathway,biocarta_internal_ribosome_entry_Main_Pathway,biocarta_internal_ribosome_entry_Pathway_(translational_initiation),biocarta_keratinocyte_differentiation_Main_Pathway,biocarta_keratinocyte_differentiation_Pathway_(Pathway_protein_ubiquitination_of_CHUK),biocarta_keratinocyte_differentiation_Pathway_(apoptosis),biocarta_keratinocyte_differentiation_Pathway_(keratinocyte_differentiation),biocarta_lck_and_fyn_tyrosine_kinases_in_initiation_of_tcr_activation_Main_Pathway,biocarta_lissencephaly_gene_lis1_in_neuronal_migration_and_development_Main_Pathway,biocarta_lissencephaly_gene_lis1_in_neuronal_migration_and_development_Pathway_(negative_regulation_of_microtubule_depolymerization),biocarta_lissencephaly_gene_lis1_in_neuronal_migration_and_development_Pathway_(retrograde_axon_cargo_transport),biocarta_map_kinase_inactivation_of_smrt_corepressor_Main_Pathway,biocarta_mapkinase_signaling_Main_Pathway,biocarta_mcalpain_and_friends_in_cell_motility_Main_Pathway,biocarta_mcalpain_and_friends_in_cell_motility_Pathway_(cell_migration),biocarta_mechanism_of_acetaminophen_activity_and_toxicity_Main_Pathway,biocarta_mechanism_of_acetaminophen_activity_and_toxicity_Pathway_(fever),biocarta_mechanism_of_acetaminophen_activity_and_toxicity_Pathway_(inflammatory_response),biocarta_mechanism_of_acetaminophen_activity_and_toxicity_Pathway_(platelet_activation),biocarta_mechanism_of_acetaminophen_activity_and_toxicity_Pathway_(prostaglandin_biosynthetic_process),biocarta_mechanism_of_protein_import_into_the_nucleus_Main_Pathway,biocarta_mechanisms_of_transcriptional_repression_by_dna_methylation_Main_Pathway,biocarta_mechanisms_of_transcriptional_repression_by_dna_methylation_Pathway_(histone_deacetylation),biocarta_melanocyte_development_and_pigmentation_Main_Pathway,biocarta_mets_affect_on_macrophage_differentiation_Main_Pathway,biocarta_mets_affect_on_macrophage_differentiation_Pathway_(RNA_processing),biocarta_multi_step_regulation_of_transcription_by_pitx2_Main_Pathway,biocarta_multiple_antiapoptotic_pathways_from_igf_1r_signaling_lead_to_bad_phosphorylation_Main_Pathway,biocarta_multiple_antiapoptotic_pathways_from_igf_1r_signaling_lead_to_bad_phosphorylation_Pathway_(apoptosis),biocarta_multiple_antiapoptotic_pathways_from_igf_1r_signaling_lead_to_bad_phosphorylation_Pathway_(cell_growth_and_or_maintenance),biocarta_nerve_growth_factor_pathway_ngf__Main_Pathway,biocarta_nf_kb_signaling_Main_Pathway,biocarta_nf_kb_signaling_Pathway_(Pathway_protein_ubiquitination_of_CHUK),biocarta_nfat_and_hypertrophy_of_the_heart__Main_Pathway,biocarta_nfkb_activation_by_nontypeable_hemophilus_influenzae_Main_Pathway,biocarta_nfkb_activation_by_nontypeable_hemophilus_influenzae_Pathway_(Pathway_protein_ubiquitination_of_CHUK),biocarta_nitric_oxide_signaling_Main_Pathway,biocarta_no2_dependent_il_12_pathway_in_nk_cells_Main_Pathway,biocarta_no2_dependent_il_12_pathway_in_nk_cells_Pathway_(interleukin_12_biosynthetic_process),biocarta_nuclear_receptors_coordinate_the_activities_of_chromatin_remodeling_complexes_and_coactivators_to_facilitate_initiation_of_transcription_in_carcinoma_cells_Main_Pathway,biocarta_opposing_roles_of_aif_in_apoptosis_and_cell_survival_Main_Pathway,biocarta_opposing_roles_of_aif_in_apoptosis_and_cell_survival_Pathway_(DNA_fragmentation_during_apoptosis),biocarta_opposing_roles_of_aif_in_apoptosis_and_cell_survival_Pathway_(removal_of_superoxide_radicals),biocarta_overview_of_telomerase_rna_component_gene_hterc_transcriptional_regulation_Main_Pathway,biocarta_oxidative_stress_induced_gene_expression_via_nrf2_Main_Pathway,biocarta_p38_mapk_signaling_Main_Pathway,biocarta_p53_signaling_Main_Pathway,biocarta_pdgf_signaling_Main_Pathway,biocarta_pelp1_modulation_of_estrogen_receptor_activity_Main_Pathway,biocarta_phospholipids_as_signalling_intermediaries_Main_Pathway,biocarta_phospholipids_as_signalling_intermediaries_Pathway_(actin_filament_organization),biocarta_phospholipids_as_signalling_intermediaries_Pathway_(cell_proliferation),biocarta_phospholipids_as_signalling_intermediaries_Pathway_(cell_survival),biocarta_phospholipids_as_signalling_intermediaries_Pathway_(chemotaxis),biocarta_phospholipids_as_signalling_intermediaries_Pathway_(lamellipodium_assembly),biocarta_phosphorylation_of_mek1_by_cdk5_p35_down_regulates_the_map_kinase_Main_Pathway,biocarta_pkc_catalyzed_phosphorylation_of_inhibitory_phosphoprotein_of_myosin_phosphatase_Main_Pathway,biocarta_pkc_catalyzed_phosphorylation_of_inhibitory_phosphoprotein_of_myosin_phosphatase_Pathway_(secretion),biocarta_polyadenylation_of_mrna_Main_Pathway,biocarta_prion_Main_Pathway,biocarta_proteasome_complex_Main_Pathway,biocarta_proteasome_complex_Pathway_(Pathway_degradation_of_PSMA1),biocarta_protein_kinase_a_at_the_centrosome_Main_Pathway,biocarta_pten_dependent_cell_cycle_arrest_and_apoptosis_Main_Pathway,biocarta_pten_dependent_cell_cycle_arrest_and_apoptosis_Pathway_(cell_migration),biocarta_pten_dependent_cell_cycle_arrest_and_apoptosis_Pathway_(cell_survival),biocarta_rac1_cell_motility_signaling_Main_Pathway,biocarta_rac1_cell_motility_signaling_Pathway_(actin_filament_depolymerization),biocarta_rac1_cell_motility_signaling_Pathway_(actin_filament_organization),biocarta_rac1_cell_motility_signaling_Pathway_(phosphatidic_acid_metabolic_process),biocarta_ras_independent_pathway_in_nk_cell_mediated_cytotoxicity_Main_Pathway,biocarta_ras_independent_pathway_in_nk_cell_mediated_cytotoxicity_Pathway_(positive_regulation_of_natural_killer_cell_mediated_cytotoxicity),biocarta_rb_tumor_suppressor_checkpoint_signaling_in_response_to_dna_damage_Main_Pathway,biocarta_regulation_of_bad_phosphorylation_Main_Pathway,biocarta_regulation_of_bad_phosphorylation_Pathway_(apoptosis),biocarta_regulation_of_ck1_cdk5_by_type_1_glutamate_receptors_Main_Pathway,biocarta_regulation_of_eif2_Main_Pathway,biocarta_regulation_of_eif_4e_and_p70s6_kinase_Main_Pathway,biocarta_regulation_of_map_kinase_pathways_through_dual_specificity_phosphatases_Main_Pathway,biocarta_regulation_of_pgc_1a_Main_Pathway,biocarta_regulation_of_spermatogenesis_by_crem_Main_Pathway,biocarta_regulation_of_spermatogenesis_by_crem_Pathway_(spermatogenesis),biocarta_regulation_of_splicing_through_sam68_Main_Pathway,biocarta_regulation_of_splicing_through_sam68_Pathway_(negative_regulation_of_cell_growth),biocarta_regulation_of_splicing_through_sam68_Pathway_(positive_regulation_of_nuclear_mRNA_splicing_via_spliceosome),biocarta_regulation_of_transcriptional_activity_by_pml_Main_Pathway,biocarta_regulation_of_transcriptional_activity_by_pml_Pathway_(negative_regulation_of_cell_proliferation),biocarta_regulators_of_bone_mineralization_Main_Pathway,biocarta_repression_of_pain_sensation_by_the_transcriptional_regulator_dream_Main_Pathway,biocarta_reversal_of_insulin_resistance_by_leptin_Main_Pathway,biocarta_reversal_of_insulin_resistance_by_leptin_Pathway_(fatty_acid_oxidation),biocarta_rho_cell_motility_signaling_Main_Pathway,biocarta_rho_cell_motility_signaling_Pathway_(actin_filament_polymerization),biocarta_rho_cell_motility_signaling_Pathway_(actin_filament_stabilization),biocarta_rho_cell_motility_signaling_Pathway_(focal_adhesion_formation),biocarta_rho_selective_guanine_exchange_factor_akap13_mediates_stress_fiber_formation_Main_Pathway,biocarta_rna_polymerase_iii_transcription_Main_Pathway,biocarta_rna_polymerase_iii_transcription_Pathway_(Pathway_transcription_initiation_via_BDP1),biocarta_role_of_U_00DF_arrestins_in_the_activation_and_targeting_of_map_kinases_Main_Pathway,biocarta_role_of_brca1_brca2_and_atr_in_cancer_susceptibility_Main_Pathway,biocarta_role_of_brca1_brca2_and_atr_in_cancer_susceptibility_Pathway_(DNA_replication_termination),biocarta_role_of_brca1_brca2_and_atr_in_cancer_susceptibility_Pathway_(Pathway_protein_ubiquitination_of_ATM_BRCA1),biocarta_role_of_brca1_brca2_and_atr_in_cancer_susceptibility_Pathway_(regulation_of_DNA_replication),biocarta_role_of_egf_receptor_transactivation_by_gpcrs_in_cardiac_hypertrophy_Main_Pathway,biocarta_role_of_egf_receptor_transactivation_by_gpcrs_in_cardiac_hypertrophy_Pathway_(Pathway_protein_ubiquitination_of_CHUK),biocarta_role_of_egf_receptor_transactivation_by_gpcrs_in_cardiac_hypertrophy_Pathway_(cell_growth),biocarta_role_of_erbb2_in_signal_transduction_and_oncology_Main_Pathway,biocarta_role_of_erk5_in_neuronal_survival_Main_Pathway,biocarta_role_of_erk5_in_neuronal_survival_Pathway_(cell_survival),biocarta_role_of_erk5_in_neuronal_survival_Pathway_(positive_regulation_of_axon_extension),biocarta_role_of_mal_in_rho_mediated_activation_of_srf_Main_Pathway,biocarta_role_of_mef2d_in_t_cell_apoptosis_Main_Pathway,biocarta_role_of_mef2d_in_t_cell_apoptosis_Pathway_(Pathway_degradation_of_CAPN2),biocarta_role_of_mitochondria_in_apoptotic_signaling_Main_Pathway,biocarta_role_of_nicotinic_acetylcholine_receptors_in_the_regulation_of_apoptosis_Main_Pathway,biocarta_role_of_parkin_in_ubiquitin_proteasomal_Main_Pathway,biocarta_role_of_pi3k_subunit_p85_in_regulation_of_actin_organization_and_cell_migration_Main_Pathway,biocarta_role_of_pi3k_subunit_p85_in_regulation_of_actin_organization_and_cell_migration_Pathway_(filopodium_formation),biocarta_role_of_pi3k_subunit_p85_in_regulation_of_actin_organization_and_cell_migration_Pathway_(negative_regulation_of_actin_polymerization_and_or_depolymerization),biocarta_role_of_ppar_gamma_coactivators_in_obesity_and_thermogenesis_Main_Pathway,biocarta_role_of_ppar_gamma_coactivators_in_obesity_and_thermogenesis_Pathway_(fat_cell_differentiation),biocarta_role_of_ran_in_mitotic_spindle_regulation_Main_Pathway,biocarta_segmentation_clock_Main_Pathway,biocarta_signal_dependent_regulation_of_myogenesis_by_corepressor_mitr_Main_Pathway,biocarta_signal_transduction_through_il1r_Main_Pathway,biocarta_signal_transduction_through_il1r_Pathway_(Pathway_protein_ubiquitination_of_CHUK_PEBP1),biocarta_signaling_pathway_from_g_protein_families_Main_Pathway,biocarta_skeletal_muscle_hypertrophy_is_regulated_via_akt_mtor_Main_Pathway,biocarta_skeletal_muscle_hypertrophy_is_regulated_via_akt_mtor_Pathway_(muscle_development),biocarta_sodd_tnfr1_signaling_Main_Pathway,biocarta_sonic_hedgehog_receptor_ptc1_regulates_cell_cycle_Main_Pathway,biocarta_sonic_hedgehog_receptor_ptc1_regulates_cell_cycle_Pathway_(cell_cycle_arrest),biocarta_sonic_hedgehog_receptor_ptc1_regulates_cell_cycle_Pathway_(re_entry_into_mitotic_cell_cycle),biocarta_spliceosomal_assembly_Main_Pathway,biocarta_sprouty_regulation_of_tyrosine_kinase_signals_Main_Pathway,biocarta_sprouty_regulation_of_tyrosine_kinase_signals_Pathway_(Pathway_protein_ubiquitination_of_CBL),biocarta_sprouty_regulation_of_tyrosine_kinase_signals_Pathway_(cell_migration),biocarta_srebp_control_of_lipid_synthesis_Main_Pathway,biocarta_srebp_control_of_lipid_synthesis_Pathway_(cholesterol_biosynthetic_process),biocarta_stat3_signaling_Main_Pathway,biocarta_stathmin_and_breast_cancer_resistance_to_antimicrotubule_agents_Main_Pathway,biocarta_stress_induction_of_hsp_regulation_Main_Pathway,biocarta_stress_induction_of_hsp_regulation_Pathway_(Pathway_degradation_of_HSPB1),biocarta_stress_induction_of_hsp_regulation_Pathway_(cell_survival),biocarta_sumoylation_as_a_mechanism_to_modulate_ctbp_dependent_gene_responses_Main_Pathway,biocarta_sumoylation_by_ranbp2_regulates_transcriptional_repression_Main_Pathway,biocarta_t_cell_receptor_signaling_Main_Pathway,biocarta_t_cell_receptor_signaling_Pathway_(Pathway_protein_ubiquitination_of_PRKCA),biocarta_tgf_beta_signaling_Main_Pathway,biocarta_the_41bb_dependent_immune_response_Main_Pathway,biocarta_the_co_stimulatory_signal_during_t_cell_activation_Main_Pathway,biocarta_the_co_stimulatory_signal_during_t_cell_activation_Pathway_(T_cell_activation),biocarta_the_igf_1_receptor_and_longevity_Main_Pathway,biocarta_the_igf_1_receptor_and_longevity_Pathway_(Pathway_degradation_of_CAT),biocarta_the_igf_1_receptor_and_longevity_Pathway_(cell_survival),biocarta_the_igf_1_receptor_and_longevity_Pathway_(superoxide_release),biocarta_the_prc2_complex_sets_long_term_gene_silencing_through_modification_of_histone_tails_Main_Pathway,biocarta_the_prc2_complex_sets_long_term_gene_silencing_through_modification_of_histone_tails_Pathway_(histone_deacetylation),biocarta_the_prc2_complex_sets_long_term_gene_silencing_through_modification_of_histone_tails_Pathway_(histone_methylation),biocarta_thrombin_signaling_and_protease_activated_receptors_Main_Pathway,biocarta_tnf_stress_related_signaling_Main_Pathway,biocarta_tnfr1_signaling_Main_Pathway,biocarta_tnfr2_signaling_Main_Pathway,biocarta_tnfr2_signaling_Pathway_(Pathway_protein_ubiquitination_of_MAP3K1_TNFAIP3_MAP3K14),biocarta_toll_like_receptor_Main_Pathway,biocarta_toll_like_receptor_Pathway_(Pathway_protein_ubiquitination_of_CHUK_MAP3K1),biocarta_tpo_signaling_Main_Pathway,biocarta_transcription_factor_creb_and_its_extracellular_signals_Main_Pathway,biocarta_transcription_regulation_by_methyltransferase_of_carm1_Main_Pathway,biocarta_transcription_regulation_by_methyltransferase_of_carm1_Pathway_(histone_acetylation),biocarta_transcription_regulation_by_methyltransferase_of_carm1_Pathway_(histone_methylation),biocarta_transcriptional_activation_of_dbpb_from_mrna_Main_Pathway,biocarta_trefoil_factors_initiate_mucosal_healing_Main_Pathway,biocarta_trefoil_factors_initiate_mucosal_healing_Pathway_(Pathway_protein_ubiquitination_of_CHUK),biocarta_trka_receptor_signaling_Main_Pathway,biocarta_trka_receptor_signaling_Pathway_(cell_growth_and_or_maintenance),biocarta_tsp_1_induced_apoptosis_in_microvascular_endothelial_cell_Main_Pathway,biocarta_tumor_suppressor_arf_inhibits_ribosomal_biogenesis_Main_Pathway,biocarta_tumor_suppressor_arf_inhibits_ribosomal_biogenesis_Pathway_(Pathway_degradation_of_CDKN2A),biocarta_tumor_suppressor_arf_inhibits_ribosomal_biogenesis_Pathway_(ribosome_biogenesis),biocarta_ucalpain_and_friends_in_cell_spread_Main_Pathway,biocarta_vegf_hypoxia_and_angiogenesis_Main_Pathway,biocarta_vegf_hypoxia_and_angiogenesis_Pathway_(cell_migration),biocarta_visceral_fat_deposits_and_the_metabolic_syndrome_Main_Pathway,biocarta_west_nile_virus_Main_Pathway,biocarta_west_nile_virus_Pathway_(apoptosis),biocarta_wnt_lrp6_signalling_Main_Pathway,biocarta_wnt_signaling_Main_Pathway,biocarta_y_branching_of_actin_filaments_Main_Pathway,biocarta_yaci_and_bcma_stimulation_of_b_cell_immune_responses_Main_Pathway
ABL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
